"r","L_centered","L_lo","L_hi","Label","Modality"
121.212121212121,606.232458224862,-3.28133089504982,4.6959070403969,"Bx2","Protein (CD3+)"
131.313131313131,640.724305655124,-3.2764603728321,4.84866880699056,"Bx2","Protein (CD3+)"
141.414141414141,675.223672177357,-3.42824086501872,4.10982380801377,"Bx2","Protein (CD3+)"
151.515151515152,709.119212806453,-3.97653300267791,3.97766858923109,"Bx2","Protein (CD3+)"
161.616161616162,742.77300606718,-3.65023482944625,4.45276913025489,"Bx2","Protein (CD3+)"
171.717171717172,775.85469660188,-3.19063225836354,4.66611511897821,"Bx2","Protein (CD3+)"
181.818181818182,807.116998997553,-3.16749741398365,5.527737983598,"Bx2","Protein (CD3+)"
191.919191919192,837.397552444487,-3.69973054783162,6.24921434271778,"Bx2","Protein (CD3+)"
202.020202020202,865.675168029659,-2.91522080294007,5.61669527811898,"Bx2","Protein (CD3+)"
212.121212121212,892.549998282161,-2.58186626208791,5.63541908592777,"Bx2","Protein (CD3+)"
222.222222222222,917.948272963534,-2.69014637606074,5.68211284426846,"Bx2","Protein (CD3+)"
232.323232323232,943.037539282395,-2.88225272925149,6.03123257726111,"Bx2","Protein (CD3+)"
242.424242424242,966.025378612082,-2.80671133178643,5.6770535676163,"Bx2","Protein (CD3+)"
252.525252525253,988.484363231452,-2.99704326974853,5.25256271124218,"Bx2","Protein (CD3+)"
262.626262626263,1009.89478874787,-3.43706091875151,5.21347550646999,"Bx2","Protein (CD3+)"
272.727272727273,1030.52537344585,-3.2133012275429,5.37716560296127,"Bx2","Protein (CD3+)"
282.828282828283,1049.95306762114,-3.13226660398101,5.17407875751496,"Bx2","Protein (CD3+)"
292.929292929293,1068.91384822315,-3.16026354410752,5.16463754703625,"Bx2","Protein (CD3+)"
303.030303030303,1088.1502760708,-3.39743650811346,4.65931582375572,"Bx2","Protein (CD3+)"
313.131313131313,1105.9157016094,-3.56707919957421,4.64579790367321,"Bx2","Protein (CD3+)"
323.232323232323,1123.09090626329,-3.53483671550197,4.36639933103606,"Bx2","Protein (CD3+)"
333.333333333333,1139.65074784202,-3.15123207254925,4.69905035391577,"Bx2","Protein (CD3+)"
343.434343434343,1155.40323108167,-3.09603537710206,4.66442702853067,"Bx2","Protein (CD3+)"
353.535353535354,1169.70620411795,-3.59194916267745,4.67665698987793,"Bx2","Protein (CD3+)"
363.636363636364,1182.70654340596,-3.06278372228746,4.43714168751154,"Bx2","Protein (CD3+)"
373.737373737374,1194.42722873266,-3.13991131290561,4.33792623674753,"Bx2","Protein (CD3+)"
383.838383838384,1205.40012033566,-3.44615780017546,3.92807944207499,"Bx2","Protein (CD3+)"
393.939393939394,1215.46140664376,-3.31357636705775,3.59949804130167,"Bx2","Protein (CD3+)"
404.040404040404,1225.08119097796,-3.52056914978033,3.86957466851618,"Bx2","Protein (CD3+)"
414.141414141414,1233.4781902218,-3.34065625670917,4.10406030435541,"Bx2","Protein (CD3+)"
424.242424242424,1241.16217910903,-3.61388511432034,3.75142281808633,"Bx2","Protein (CD3+)"
434.343434343434,1248.17234742296,-3.17397395538825,4.30174495091404,"Bx2","Protein (CD3+)"
444.444444444444,1254.93245058482,-2.9512304142055,3.91712325360481,"Bx2","Protein (CD3+)"
454.545454545455,1261.48051344241,-3.06745853063217,3.82880788204346,"Bx2","Protein (CD3+)"
464.646464646465,1267.404428688,-2.90965953148128,3.62609167186082,"Bx2","Protein (CD3+)"
474.747474747475,1273.60146890814,-3.17864516556818,3.85291078672458,"Bx2","Protein (CD3+)"
484.848484848485,1278.95296645331,-3.13582088644506,3.81054726577867,"Bx2","Protein (CD3+)"
494.949494949495,1283.70178484685,-3.04662254181551,3.87435994436328,"Bx2","Protein (CD3+)"
505.050505050505,1287.52627112312,-3.45063789423006,4.30041345044151,"Bx2","Protein (CD3+)"
515.151515151515,1290.826914619,-3.01161650623317,4.27437334836225,"Bx2","Protein (CD3+)"
525.252525252525,1293.73062336222,-3.30882843101529,4.01372107834618,"Bx2","Protein (CD3+)"
535.353535353535,1296.17806214209,-3.52443121906038,3.90454951843014,"Bx2","Protein (CD3+)"
545.454545454545,1298.2296298158,-3.62767766322725,4.1249449380017,"Bx2","Protein (CD3+)"
555.555555555556,1299.62428292788,-3.83165480916387,4.02325261694943,"Bx2","Protein (CD3+)"
565.656565656566,1300.99494575841,-3.68143358270913,4.31476603945305,"Bx2","Protein (CD3+)"
575.757575757576,1301.81027589264,-3.40856001821862,4.05193372194117,"Bx2","Protein (CD3+)"
585.858585858586,1302.40308343571,-3.47793525001089,3.72003277887995,"Bx2","Protein (CD3+)"
595.959595959596,1302.99650993321,-3.21150363563299,3.92057446414663,"Bx2","Protein (CD3+)"
606.060606060606,1303.33183709588,-3.05492151842304,3.84478818330376,"Bx2","Protein (CD3+)"
616.161616161616,1302.90558048887,-3.03791598711689,3.577919609525,"Bx2","Protein (CD3+)"
626.262626262626,1301.97609168932,-3.00143711837586,3.65765510846006,"Bx2","Protein (CD3+)"
636.363636363636,1300.84355174289,-3.02177307048726,3.50810559836623,"Bx2","Protein (CD3+)"
646.464646464646,1299.34660892489,-3.05823479689093,3.52860254994357,"Bx2","Protein (CD3+)"
656.565656565656,1297.73002376217,-3.24683651214423,3.77001396651292,"Bx2","Protein (CD3+)"
666.666666666667,1296.66481060773,-3.0926122937725,3.69032074980396,"Bx2","Protein (CD3+)"
676.767676767677,1295.86793137871,-2.92637194881365,3.2079546163859,"Bx2","Protein (CD3+)"
686.868686868687,1294.73473973795,-3.09646566133085,3.27583500800074,"Bx2","Protein (CD3+)"
696.969696969697,1293.86169134955,-3.09981069285061,3.31847182011734,"Bx2","Protein (CD3+)"
707.070707070707,1293.84301569744,-3.21600289102525,3.33600939430573,"Bx2","Protein (CD3+)"
717.171717171717,1294.16002200206,-3.28616182762198,3.61915470215365,"Bx2","Protein (CD3+)"
727.272727272727,1294.5196094887,-3.67862146491996,3.72020448508272,"Bx2","Protein (CD3+)"
737.373737373737,1295.0569904681,-3.57053193883166,4.12007326695709,"Bx2","Protein (CD3+)"
747.474747474747,1295.85623827314,-3.44464812651324,3.97130500913204,"Bx2","Protein (CD3+)"
757.575757575758,1296.44576819658,-3.50459920626997,3.78476565989149,"Bx2","Protein (CD3+)"
767.676767676768,1296.87876931503,-3.48580274768676,3.60571171385322,"Bx2","Protein (CD3+)"
777.777777777778,1297.6294024719,-3.43674383555651,3.62625102451591,"Bx2","Protein (CD3+)"
787.878787878788,1298.25441857756,-3.32194593557676,3.55819828259291,"Bx2","Protein (CD3+)"
797.979797979798,1298.82186000863,-3.50143072227422,3.63736075939823,"Bx2","Protein (CD3+)"
808.080808080808,1299.42065264619,-3.75937306632454,3.72140165416363,"Bx2","Protein (CD3+)"
818.181818181818,1300.35738688888,-3.96827563060333,3.77957052098986,"Bx2","Protein (CD3+)"
828.282828282828,1300.92569871501,-3.80133068864654,3.73919053021928,"Bx2","Protein (CD3+)"
838.383838383838,1301.59404280908,-4.167022844082,3.54707073851898,"Bx2","Protein (CD3+)"
848.484848484848,1301.83952117978,-4.06515831850174,3.69681249229438,"Bx2","Protein (CD3+)"
858.585858585859,1301.83012797779,-4.57519019229596,4.20527512160834,"Bx2","Protein (CD3+)"
868.686868686869,1301.84761521474,-4.57416143555452,3.91890368004726,"Bx2","Protein (CD3+)"
878.787878787879,1301.70768519728,-4.49481514571551,4.16303613863306,"Bx2","Protein (CD3+)"
888.888888888889,1301.40395869995,-4.25957278076783,4.61461713404708,"Bx2","Protein (CD3+)"
898.989898989899,1301.18884259885,-4.65723265821146,4.79701387389912,"Bx2","Protein (CD3+)"
909.090909090909,1301.83163712645,-5.02914362240904,4.60582137623976,"Bx2","Protein (CD3+)"
919.191919191919,1303.12517185313,-5.12399664929592,4.51446067949439,"Bx2","Protein (CD3+)"
929.292929292929,1304.5196845084,-5.3380405335239,4.77516429076172,"Bx2","Protein (CD3+)"
939.393939393939,1306.51886976114,-5.34491954363057,4.46293335317739,"Bx2","Protein (CD3+)"
949.494949494949,1308.14186146517,-5.50452973312179,4.44270955965317,"Bx2","Protein (CD3+)"
959.59595959596,1309.5530977544,-5.29936986004986,4.67842454985566,"Bx2","Protein (CD3+)"
969.69696969697,1310.73511248105,-5.03826306178462,4.42513185252301,"Bx2","Protein (CD3+)"
979.79797979798,1311.84401523939,-5.09268108744709,4.19079866262791,"Bx2","Protein (CD3+)"
989.89898989899,1312.32285208317,-4.91079398740249,4.21024426330212,"Bx2","Protein (CD3+)"
1000,1313.81353173077,-4.90401153625896,4.29846273444855,"Bx2","Protein (CD3+)"
0,0,0,0,"Bx4","Protein (CD3+)"
10.1010101010101,67.8227639877607,-2.83889472713739,2.25645529054269,"Bx4","Protein (CD3+)"
20.2020202020202,115.491359915837,-2.10540971086306,2.273183098292,"Bx4","Protein (CD3+)"
30.3030303030303,151.562600002667,-2.58496010134415,2.25219887346045,"Bx4","Protein (CD3+)"
40.4040404040404,184.233164207355,-3.30171186492763,2.7550211490645,"Bx4","Protein (CD3+)"
50.5050505050505,214.197408021005,-2.21952601714897,3.10671533934963,"Bx4","Protein (CD3+)"
60.6060606060606,240.963622438173,-2.41633218773883,2.87432921345992,"Bx4","Protein (CD3+)"
70.7070707070707,266.510856675113,-2.88886822081922,2.43985033945866,"Bx4","Protein (CD3+)"
80.8080808080808,290.615264439782,-2.5255794987843,2.0712171469672,"Bx4","Protein (CD3+)"
90.9090909090909,313.304596102693,-2.30944506349748,2.27217500012807,"Bx4","Protein (CD3+)"
101.010101010101,335.428777088976,-2.96144272686102,2.32589330023032,"Bx4","Protein (CD3+)"
111.111111111111,356.425637982125,-2.90747733079304,2.42384334766508,"Bx4","Protein (CD3+)"
121.212121212121,375.30420839597,-2.8921394045144,2.54429786110104,"Bx4","Protein (CD3+)"
131.313131313131,393.076406865851,-3.37214937818447,2.42563398426816,"Bx4","Protein (CD3+)"
141.414141414141,410.728246683732,-2.91273417940954,2.84219010107299,"Bx4","Protein (CD3+)"
151.515151515152,428.096885016039,-2.89988892450762,2.80417240801435,"Bx4","Protein (CD3+)"
161.616161616162,445.10394477569,-2.87513115252202,2.63395441975081,"Bx4","Protein (CD3+)"
171.717171717172,461.999345615691,-3.36754184428213,2.56812031270454,"Bx4","Protein (CD3+)"
181.818181818182,478.337899654833,-3.57494545632986,3.15222154199142,"Bx4","Protein (CD3+)"
191.919191919192,494.002767484222,-3.6513698246884,3.65956465383877,"Bx4","Protein (CD3+)"
202.020202020202,507.940754419786,-3.28129443042829,3.72313087319952,"Bx4","Protein (CD3+)"
212.121212121212,520.437389832718,-3.05326601632635,3.44680406371171,"Bx4","Protein (CD3+)"
222.222222222222,531.55594695962,-2.99705035853137,3.24189385316629,"Bx4","Protein (CD3+)"
232.323232323232,540.931048881074,-2.75024022767363,3.06267775809852,"Bx4","Protein (CD3+)"
242.424242424242,549.50543175291,-2.54723701091629,2.919313634563,"Bx4","Protein (CD3+)"
252.525252525253,557.44012850818,-2.51626755629161,3.04142797517534,"Bx4","Protein (CD3+)"
262.626262626263,565.17065415539,-2.76262245691703,2.96314628152402,"Bx4","Protein (CD3+)"
272.727272727273,572.682629542733,-2.50703857957888,3.42664806752515,"Bx4","Protein (CD3+)"
282.828282828283,579.343525852687,-2.25141814108952,3.53811462666692,"Bx4","Protein (CD3+)"
292.929292929293,585.050401064932,-2.18685133841939,2.99484528715976,"Bx4","Protein (CD3+)"
303.030303030303,590.073312496426,-1.98913361344353,2.59578231000086,"Bx4","Protein (CD3+)"
313.131313131313,594.90753944785,-1.88139798187069,2.90585677332143,"Bx4","Protein (CD3+)"
323.232323232323,599.867113451983,-1.98057965977375,3.04725101013133,"Bx4","Protein (CD3+)"
333.333333333333,604.529021472718,-2.25716923718642,3.41757927353393,"Bx4","Protein (CD3+)"
343.434343434343,608.80857858178,-2.10066979870237,3.21713946066211,"Bx4","Protein (CD3+)"
353.535353535354,612.600302406423,-2.43232638672123,3.56406516973357,"Bx4","Protein (CD3+)"
363.636363636364,616.013313507884,-2.42811603148476,3.60229349119697,"Bx4","Protein (CD3+)"
373.737373737374,619.495300894119,-2.19274530195059,3.37544625117897,"Bx4","Protein (CD3+)"
383.838383838384,622.468956516421,-2.47964656920419,3.27243979093441,"Bx4","Protein (CD3+)"
393.939393939394,625.283380076529,-2.83225310243347,3.27960797813842,"Bx4","Protein (CD3+)"
404.040404040404,628.04445283947,-2.8181535599382,3.46724795037545,"Bx4","Protein (CD3+)"
414.141414141414,630.796119386789,-2.87836514009655,3.55142547179094,"Bx4","Protein (CD3+)"
424.242424242424,633.290058773543,-2.85106805357361,3.89736191434031,"Bx4","Protein (CD3+)"
434.343434343434,635.548271107298,-3.22210522462223,3.67547024157341,"Bx4","Protein (CD3+)"
444.444444444444,637.557553004611,-3.38084538815224,3.56972873725374,"Bx4","Protein (CD3+)"
454.545454545455,639.720290807601,-3.22807109130093,3.67964033254884,"Bx4","Protein (CD3+)"
464.646464646465,641.876607773402,-3.11165818591718,3.38991647343101,"Bx4","Protein (CD3+)"
474.747474747475,643.91284307468,-3.08411861986434,3.18562754023986,"Bx4","Protein (CD3+)"
484.848484848485,645.407747614579,-2.96676015828632,2.99325715542534,"Bx4","Protein (CD3+)"
494.949494949495,646.929707482156,-3.00191307256813,2.62814725883572,"Bx4","Protein (CD3+)"
505.050505050505,648.635451819375,-3.43742930985451,2.85551879559966,"Bx4","Protein (CD3+)"
515.151515151515,650.679623301993,-3.08494452663911,3.10511336295963,"Bx4","Protein (CD3+)"
525.252525252525,653.121043269034,-2.94091678450036,3.05319298868039,"Bx4","Protein (CD3+)"
535.353535353535,655.712587058902,-2.65465996172577,2.83702586727384,"Bx4","Protein (CD3+)"
545.454545454545,659.061168682011,-2.80450747699558,2.84558585580521,"Bx4","Protein (CD3+)"
555.555555555556,662.594040121102,-2.74327520446911,3.21216731725758,"Bx4","Protein (CD3+)"
565.656565656566,665.725279571695,-2.68472012068582,3.03730738052013,"Bx4","Protein (CD3+)"
575.757575757576,668.653146326675,-2.93066993862703,2.93563245099187,"Bx4","Protein (CD3+)"
585.858585858586,671.242792026482,-2.59566648013981,2.96270842778245,"Bx4","Protein (CD3+)"
595.959595959596,673.785716106386,-2.68533283209592,2.8359511050852,"Bx4","Protein (CD3+)"
606.060606060606,676.147186279402,-2.87379764773732,3.0903486224156,"Bx4","Protein (CD3+)"
616.161616161616,677.746238897819,-2.98239985794169,3.19890253765345,"Bx4","Protein (CD3+)"
626.262626262626,678.765037541284,-3.26624908974964,3.24970669201571,"Bx4","Protein (CD3+)"
636.363636363636,679.70199797635,-3.31973420901477,3.66740827072806,"Bx4","Protein (CD3+)"
646.464646464646,681.374224379167,-3.04315218108252,3.62052343971368,"Bx4","Protein (CD3+)"
656.565656565656,682.824662669329,-3.09518276798701,3.78857931524635,"Bx4","Protein (CD3+)"
666.666666666667,684.194120575541,-3.29731672039486,3.75703505096294,"Bx4","Protein (CD3+)"
676.767676767677,685.220024109408,-3.7706003908462,3.45134135580986,"Bx4","Protein (CD3+)"
686.868686868687,686.334803889995,-3.57365203248969,3.55184478052092,"Bx4","Protein (CD3+)"
696.969696969697,687.17468909988,-3.5569912320334,3.60883403959497,"Bx4","Protein (CD3+)"
707.070707070707,688.153644128958,-3.72237675671352,3.91502859507216,"Bx4","Protein (CD3+)"
717.171717171717,689.268526393107,-3.6003332125199,3.84155989047395,"Bx4","Protein (CD3+)"
727.272727272727,690.276669003736,-3.40739358347412,3.81350189662555,"Bx4","Protein (CD3+)"
737.373737373737,691.307868541055,-3.08153387683615,3.70405084064089,"Bx4","Protein (CD3+)"
747.474747474747,692.115567436253,-3.3731389980552,3.67447538659405,"Bx4","Protein (CD3+)"
757.575757575758,692.523407946041,-3.24209618724444,3.72810019988844,"Bx4","Protein (CD3+)"
767.676767676768,692.859705352295,-3.14291959732043,3.7354568154949,"Bx4","Protein (CD3+)"
777.777777777778,693.262863079249,-2.87299294687864,3.43442995507382,"Bx4","Protein (CD3+)"
787.878787878788,693.562752680129,-3.02423281653523,3.76595926534822,"Bx4","Protein (CD3+)"
797.979797979798,693.553436976315,-3.50620922684993,3.78789455499611,"Bx4","Protein (CD3+)"
808.080808080808,693.613616970366,-4.14007789397954,4.25612247126617,"Bx4","Protein (CD3+)"
818.181818181818,693.939189878792,-4.26673658300581,4.20001981687119,"Bx4","Protein (CD3+)"
828.282828282828,694.3068486365,-4.16423167692449,4.08962724457069,"Bx4","Protein (CD3+)"
838.383838383838,694.871860793701,-3.85675604545543,4.11033707770196,"Bx4","Protein (CD3+)"
848.484848484848,695.839022295724,-3.65459668276628,4.20830388781951,"Bx4","Protein (CD3+)"
858.585858585859,696.862255939366,-3.55078904791628,4.09007190669627,"Bx4","Protein (CD3+)"
868.686868686869,697.965370204857,-3.70587029629166,4.11247479837903,"Bx4","Protein (CD3+)"
878.787878787879,698.809056072663,-3.71433048265885,4.12104152964196,"Bx4","Protein (CD3+)"
888.888888888889,699.963842631349,-4.04098729471946,4.20250094287417,"Bx4","Protein (CD3+)"
898.989898989899,701.128883692796,-4.24764521644897,4.4291315121186,"Bx4","Protein (CD3+)"
909.090909090909,701.852885974331,-4.30522314497,4.444325395644,"Bx4","Protein (CD3+)"
919.191919191919,702.785745709435,-4.24013246129221,4.2913196475447,"Bx4","Protein (CD3+)"
929.292929292929,703.508547594835,-4.37843301874602,4.28219282781026,"Bx4","Protein (CD3+)"
939.393939393939,704.038784964926,-4.18909432937733,4.5153296872196,"Bx4","Protein (CD3+)"
949.494949494949,704.518267599939,-4.12277672318623,4.54620977170885,"Bx4","Protein (CD3+)"
959.59595959596,705.291649021109,-4.25701352577073,4.65278337713994,"Bx4","Protein (CD3+)"
969.69696969697,706.413794860105,-4.63995980925961,4.61565175061662,"Bx4","Protein (CD3+)"
979.79797979798,707.548097032546,-4.57767782326687,4.41233737854509,"Bx4","Protein (CD3+)"
989.89898989899,708.348096811154,-4.5298344295328,4.61339559279418,"Bx4","Protein (CD3+)"
1000,708.919446807705,-4.56851104892928,4.31452906131653,"Bx4","Protein (CD3+)"
